entry_time,exit_time,trade_type,entry_price,exit_price,stop_loss,take_profit,position_size,pnl_currency,account_balance,result,setup_type,trigger_level
2025-04-21 14:40:00,2025-04-21 14:41:00,sell,1.15343,1.15253,1.15253,1.1516300000000002,28960563.98606188,26064.50758745282,2632515.266332735,loss,MSS - Bearish,Break of HL at 1.15392
2025-04-21 14:41:00,2025-04-21 14:42:00,sell,1.15359,1.15253,1.15253,1.1514700000000002,24835049.682388067,26325.15266332735,2658840.418996062,loss,MSS - Bearish,Break of HL at 1.15392
2025-04-21 15:02:00,2025-04-21 15:13:00,buy,1.15488,1.15395,1.15395,1.1567399999999997,28589681.924692675,-26588.404189960624,2632252.0148061016,loss,MSS - Bullish,Break of LH at 1.15470
2025-04-21 15:19:00,2025-04-21 15:26:00,buy,1.15484,1.15364,1.15364,1.1572400000000003,21935433.45671587,-26322.520148061016,2605929.4946580403,loss,MSS - Bullish,Break of LH at 1.15470
2025-04-21 15:35:00,2025-04-21 18:14:00,sell,1.15263,1.14815,1.15487,1.14815,11633613.815437578,52118.58989316081,2658048.084551201,win,MSS - Bearish,Break of HL at 1.15364
2025-04-21 18:14:00,2025-04-21 18:32:00,sell,1.14816,1.15001,1.15001,1.1444600000000003,14367827.484061267,-26580.48084551201,2631467.6037056893,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 18:33:00,2025-04-21 18:38:00,sell,1.14988,1.15007,1.15007,1.1495000000000002,138498294.9319422,-26314.67603705689,2605152.9276686325,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 18:38:00,2025-04-21 18:39:00,sell,1.1499,1.15007,1.15007,1.14956,153244289.86285758,-26051.52927668632,2579101.398391946,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 18:40:00,2025-04-21 18:46:00,sell,1.14986,1.15028,1.15028,1.1490200000000004,61407176.15220895,-25791.013983919463,2553310.384408027,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 18:47:00,2025-04-21 18:48:00,sell,1.15048,1.15028,1.15028,1.15008,127665519.22041541,25533.10384408027,2578843.488252107,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 18:48:00,2025-04-21 18:49:00,sell,1.15055,1.15028,1.15028,1.15001,95512721.78711775,25788.434882521073,2604631.923134628,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 18:49:00,2025-04-21 18:50:00,sell,1.15056,1.1503200000000002,1.15068,1.1503200000000002,217052660.26140356,52092.638462692565,2656724.5615973207,win,MSS - Bearish,Break of HL at 1.15364
2025-04-21 18:50:00,2025-04-21 18:57:00,sell,1.15028,1.15068,1.15068,1.14948,66418114.03994033,-26567.245615973206,2630157.3159813476,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 18:57:00,2025-04-21 18:58:00,sell,1.15055,1.15068,1.15068,1.15029,202319793.5370836,-26301.573159813477,2603855.742821534,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 19:00:00,2025-04-21 19:07:00,sell,1.15045,1.15072,1.15072,1.14991,96439101.58598544,-26038.557428215343,2577817.185393319,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 19:08:00,2025-04-21 19:09:00,sell,1.15072,1.15046,1.15085,1.15046,198293629.64569566,51556.343707866385,2629373.5291011855,win,MSS - Bearish,Break of HL at 1.15364
2025-04-21 19:09:00,2025-04-21 19:13:00,sell,1.15043,1.15085,1.15085,1.1495900000000003,62604131.64528646,-26293.735291011857,2603079.793810174,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 19:14:00,2025-04-21 19:15:00,sell,1.15101,1.15085,1.15085,1.1506899999999998,162692487.11297315,26030.79793810174,2629110.591748276,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 19:15:00,2025-04-21 19:16:00,sell,1.151,1.15085,1.15085,1.1506999999999998,175274039.44977462,26291.105917482757,2655401.6976657584,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 19:16:00,2025-04-21 19:17:00,sell,1.15102,1.15085,1.15085,1.15068,156200099.86268848,26554.016976657585,2681955.714642416,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 19:17:00,2025-04-21 19:18:00,sell,1.15106,1.15085,1.15085,1.1506399999999999,127712176.88770767,26819.557146424162,2708775.27178884,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 19:18:00,2025-04-21 19:19:00,sell,1.15124,1.15085,1.15085,1.1504599999999998,69455776.19969381,27087.7527178884,2735863.0245067286,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 19:19:00,2025-04-21 19:20:00,sell,1.15113,1.15085,1.15085,1.1505699999999999,97709393.73236294,27358.63024506729,2763221.654751796,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 19:20:00,2025-04-21 19:24:00,sell,1.15114,1.1509000000000003,1.15126,1.1509000000000003,230268471.2295121,55264.433095035914,2818486.087846832,win,MSS - Bearish,Break of HL at 1.15364
2025-04-21 19:24:00,2025-04-21 20:14:00,sell,1.15078,1.1498199999999998,1.15126,1.1498199999999998,58718460.16347127,56369.72175693664,2874855.8096037684,win,MSS - Bearish,Break of HL at 1.15364
2025-04-21 20:14:00,2025-04-21 20:51:00,sell,1.14969,1.15071,1.15071,1.1476500000000005,28184860.878473874,-28748.558096037683,2846107.2515077307,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 20:51:00,2025-04-21 20:52:00,sell,1.15089,1.15047,1.15047,1.1500500000000002,67764458.36925347,28461.072515077303,2874568.324022808,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 20:52:00,2025-04-21 20:53:00,sell,1.15073,1.15047,1.15047,1.1502100000000002,110560320.15475444,28745.68324022808,2903314.007263036,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 20:53:00,2025-04-21 20:54:00,sell,1.15067,1.15047,1.15047,1.1502700000000001,145165700.3631678,29033.140072630362,2932347.147335666,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 20:54:00,2025-04-21 20:55:00,sell,1.15084,1.15047,1.15047,1.1501000000000001,79252625.60367063,29323.47147335666,2961670.618809023,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 20:55:00,2025-04-21 20:56:00,sell,1.15102,1.15047,1.15047,1.1499200000000003,53848556.7056354,29616.70618809023,2991287.324997113,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 20:56:00,2025-04-21 20:57:00,sell,1.15092,1.15047,1.15047,1.1500200000000003,66473051.66662624,29912.873249971133,3021200.1982470844,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 20:57:00,2025-04-21 20:58:00,sell,1.15095,1.15047,1.15047,1.1499900000000003,62941670.796838656,30212.001982470843,3051412.2002295554,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 20:58:00,2025-04-21 20:59:00,sell,1.15115,1.15047,1.15047,1.1497900000000003,44873708.82691896,30514.122002295553,3081926.322231851,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 20:59:00,2025-04-21 21:00:00,sell,1.15132,1.15047,1.15047,1.1496200000000003,36257956.732148156,30819.263222318514,3112745.5854541697,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 21:00:00,2025-04-21 21:01:00,sell,1.15124,1.15047,1.15047,1.1497000000000002,40425267.34356394,31127.455854541702,3143873.0413087113,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 21:01:00,2025-04-21 21:09:00,sell,1.15133,1.15145,1.15145,1.1510899999999997,261989420.10879725,-31438.730413087113,3112434.310895624,loss,MSS - Bearish,Break of HL at 1.15364
2025-04-21 21:11:00,2025-04-22 03:13:00,buy,1.15163,1.14994,1.14994,1.1550099999999999,18416771.07038864,-31124.34310895624,3081309.967786668,loss,MSS - Bullish,Break of LH at 1.15145
2025-04-22 08:00:00,2025-04-22 08:01:00,buy,1.15279,1.15301,1.15268,1.15301,280119087.9804674,61626.199355733355,3142936.1671424014,win,MSS - Bullish,Break of LH at 1.15103
2025-04-22 08:01:00,2025-04-22 08:06:00,buy,1.15319,1.15268,1.15268,1.15421,61626199.355732106,-31429.361671424016,3111506.8054709774,loss,MSS - Bullish,Break of LH at 1.15103
2025-04-22 08:06:00,2025-04-22 08:07:00,buy,1.1525,1.15268,1.15268,1.1528599999999998,172861489.19297907,31115.068054709776,3142621.873525687,loss,MSS - Bullish,Break of LH at 1.15103
2025-04-22 08:07:00,2025-04-22 08:08:00,buy,1.15249,1.15268,1.15268,1.1528699999999998,165401151.23827028,31426.218735256876,3174048.0922609437,loss,MSS - Bullish,Break of LH at 1.15103
2025-04-22 08:08:00,2025-04-22 08:09:00,buy,1.15254,1.15268,1.15268,1.15282,226717720.87573475,31740.480922609437,3205788.5731835533,loss,MSS - Bullish,Break of LH at 1.15103
2025-04-22 08:09:00,2025-04-22 08:10:00,buy,1.15238,1.15268,1.15268,1.15298,106859619.10613021,32057.885731835533,3237846.4589153887,loss,MSS - Bullish,Break of LH at 1.15103
2025-04-22 08:10:00,2025-04-22 08:11:00,buy,1.15214,1.15268,1.15268,1.15322,59960119.60954591,32378.46458915389,3270224.9235045426,loss,MSS - Bullish,Break of LH at 1.15103
2025-04-22 08:11:00,2025-04-22 08:12:00,buy,1.15184,1.15268,1.15268,1.1535199999999999,38931249.08934202,32702.249235045423,3302927.172739588,loss,MSS - Bullish,Break of LH at 1.15103
2025-04-22 08:12:00,2025-04-22 08:14:00,buy,1.15209,1.1526700000000003,1.1518,1.1526700000000003,113894040.43924765,66058.54345479177,3368985.71619438,win,MSS - Bullish,Break of LH at 1.15103
2025-04-22 08:14:00,2025-04-22 08:28:00,buy,1.15268,1.15444,1.1518,1.15444,38283928.59311831,67379.7143238876,3436365.4305182677,win,MSS - Bullish,Break of LH at 1.15103
2025-04-22 08:28:00,2025-04-22 09:35:00,buy,1.15444,1.1518,1.1518,1.1597199999999999,13016535.721660223,-34363.654305182674,3402001.776213085,loss,MSS - Bullish,Break of LH at 1.15103
2025-04-22 09:35:00,2025-04-22 09:36:00,buy,1.15167,1.15231,1.15231,1.15295,53156277.75333162,34020.01776213085,3436021.793975216,loss,MSS - Bullish,Break of LH at 1.15103
2025-04-22 09:36:00,2025-04-22 09:37:00,buy,1.15135,1.15231,1.15231,1.1532699999999998,35791893.68724743,34360.21793975216,3470382.011914968,loss,MSS - Bullish,Break of LH at 1.15103
2025-04-22 09:37:00,2025-04-22 09:38:00,buy,1.15136,1.15231,1.15231,1.15326,36530336.96752573,34703.82011914968,3505085.8320341175,loss,MSS - Bullish,Break of LH at 1.15103
2025-04-22 09:38:00,2025-04-22 15:01:00,sell,1.15125,1.1477100000000005,1.15302,1.1477100000000005,19802744.81375401,70101.71664068235,3575187.5486748,win,MSS - Bearish,Break of HL at 1.15231
2025-04-22 15:01:00,2025-04-22 19:55:00,sell,1.14788,1.1435799999999998,1.15003,1.1435799999999998,16628779.296161117,71503.750973496,3646691.299648296,win,MSS - Bearish,Break of HL at 1.15231
2025-04-22 19:55:00,2025-04-22 20:31:00,sell,1.14355,1.14491,1.14491,1.14083,26813906.615060452,-36466.91299648296,3610224.386651813,loss,MSS - Bearish,Break of HL at 1.14720
2025-04-22 20:32:00,2025-04-22 20:40:00,sell,1.14448,1.1432799999999996,1.14508,1.1432799999999996,60170406.44418125,72204.48773303627,3682428.8743848493,win,MSS - Bearish,Break of HL at 1.14720
2025-04-22 20:40:00,2025-04-22 20:55:00,sell,1.14351,1.14508,1.14508,1.1403699999999999,23454960.983341925,-36824.2887438485,3645604.585641001,loss,MSS - Bearish,Break of HL at 1.14720
2025-04-22 20:57:00,2025-04-22 20:58:00,sell,1.14522,1.14508,1.14508,1.1449400000000003,260400327.54614487,36456.04585641001,3682060.631497411,loss,MSS - Bearish,Break of HL at 1.14720
2025-04-22 20:58:00,2025-04-22 21:01:00,sell,1.14516,1.14476,1.14536,1.14476,184103031.57489082,73641.21262994822,3755701.8441273593,win,MSS - Bearish,Break of HL at 1.14720
2025-04-22 21:01:00,2025-04-22 21:42:00,sell,1.14449,1.1427500000000002,1.14536,1.1427500000000002,43168986.71411123,75114.03688254718,3830815.8810099065,win,MSS - Bearish,Break of HL at 1.14720
2025-04-22 21:42:00,2025-04-23 00:31:00,sell,1.14261,1.1402099999999997,1.14381,1.1402099999999997,31923465.67508016,76616.31762019813,3907432.198630105,win,MSS - Bearish,Break of HL at 1.14720
2025-04-23 08:08:00,2025-04-23 08:38:00,buy,1.13931,1.13857,1.13857,1.14079,52803137.81932838,-39074.321986301045,3868357.876643804,loss,MSS - Bullish,Break of LH at 1.13912
2025-04-23 08:48:00,2025-04-23 09:09:00,sell,1.13754,1.13948,1.13948,1.13366,19939989.054864425,-38683.57876643804,3829674.2978773657,loss,MSS - Bearish,Break of HL at 1.13874
2025-04-23 09:27:00,2025-04-23 10:15:00,sell,1.1384,1.13957,1.13957,1.1360600000000003,32732258.95621978,-38296.742978773655,3791377.554898592,loss,MSS - Bearish,Break of HL at 1.13874
2025-04-23 10:15:00,2025-04-23 11:12:00,buy,1.13948,1.13798,1.13798,1.1424800000000002,25275850.365989655,-37913.77554898592,3753463.7793496065,loss,MSS - Bullish,Break of LH at 1.13913
2025-04-23 11:30:00,2025-04-23 12:02:00,buy,1.13953,1.1427299999999996,1.13793,1.1427299999999996,23459148.620937627,75069.27558699214,3828533.0549365985,win,MSS - Bullish,Break of LH at 1.13913
2025-04-23 12:02:00,2025-04-23 16:38:00,buy,1.14251,1.13793,1.13793,1.1516699999999995,8359242.478027862,-38285.33054936599,3790247.7243872327,loss,MSS - Bullish,Break of LH at 1.13913
2025-04-23 16:38:00,2025-04-23 21:04:00,sell,1.13799,1.1323900000000002,1.14079,1.1323900000000002,13536599.015669107,75804.95448774466,3866052.6788749774,win,MSS - Bearish,Break of HL at 1.14025
2025-04-23 21:04:00,2025-04-24 01:07:00,sell,1.13238,1.13352,1.13352,1.1300999999999997,33912742.79714473,-38660.526788749776,3827392.1520862277,loss,MSS - Bearish,Break of HL at 1.14025
2025-04-24 08:00:00,2025-04-24 08:04:00,sell,1.13393,1.1336300000000004,1.13408,1.1336300000000004,255159476.80596548,76547.84304172455,3903939.995127952,win,MSS - Bearish,Break of HL at 1.13412
2025-04-24 08:04:00,2025-04-24 08:22:00,sell,1.13351,1.13408,1.13408,1.13237,68490175.35312684,-39039.39995127952,3864900.5951766726,loss,MSS - Bearish,Break of HL at 1.13412
2025-04-24 08:23:00,2025-04-24 08:27:00,sell,1.13393,1.13408,1.13408,1.1336300000000004,257660039.6786639,-38649.005951766725,3826251.5892249057,loss,MSS - Bearish,Break of HL at 1.13412
2025-04-24 08:31:00,2025-04-24 08:33:00,sell,1.13396,1.13408,1.13408,1.1337200000000003,318854299.1023466,-38262.51589224906,3787989.0733326566,loss,MSS - Bearish,Break of HL at 1.13412
2025-04-24 08:37:00,2025-04-24 08:42:00,sell,1.13407,1.1332299999999997,1.13449,1.1332299999999997,90190216.03171125,75759.78146665313,3863748.8547993097,win,MSS - Bearish,Break of HL at 1.13412
2025-04-24 08:42:00,2025-04-24 09:08:00,sell,1.13342,1.13449,1.13449,1.1312800000000003,36109802.38130519,-38637.488547993096,3825111.366251317,loss,MSS - Bearish,Break of HL at 1.13412
2025-04-24 09:12:00,2025-04-24 10:27:00,buy,1.13457,1.13707,1.13332,1.13707,30600890.930011187,76502.22732502634,3901613.5935763433,win,MSS - Bullish,Break of LH at 1.13406
2025-04-24 10:27:00,2025-04-24 18:17:00,buy,1.13702,1.1354,1.1354,1.1402599999999998,24084034.528249707,-39016.135935763436,3862597.45764058,loss,MSS - Bullish,Break of LH at 1.13406
2025-04-24 18:17:00,2025-04-24 19:44:00,sell,1.13543,1.13721,1.13721,1.1318699999999997,21699985.71708051,-38625.9745764058,3823971.483064174,loss,MSS - Bearish,Break of HL at 1.13626
2025-04-24 19:53:00,2025-04-25 03:13:00,buy,1.13786,1.13609,1.13609,1.1414000000000002,21604358.661378913,-38239.714830641744,3785731.7682335326,loss,MSS - Bullish,Break of LH at 1.13719
2025-04-25 08:02:00,2025-04-25 08:03:00,sell,1.13364,1.1335,1.1335,1.13336,270409412.0166249,37857.31768233533,3823589.0859158677,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:07:00,2025-04-25 08:08:00,sell,1.13383,1.1335,1.1335,1.13317,115866335.93686505,38235.89085915868,3861824.9767750264,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:08:00,2025-04-25 08:09:00,sell,1.13387,1.1335,1.1335,1.13313,104373648.02095188,38618.24976775026,3900443.2265427765,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:09:00,2025-04-25 08:10:00,sell,1.13386,1.1335,1.1335,1.1331399999999998,108345645.18170226,39004.432265427764,3939447.6588082043,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:10:00,2025-04-25 08:11:00,sell,1.1339,1.1335,1.1335,1.1331,98486191.47021595,39394.47658808204,3978842.1353962864,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:11:00,2025-04-25 08:12:00,sell,1.13394,1.1335,1.1335,1.13306,90428230.34991643,39788.42135396286,4018630.556750249,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:12:00,2025-04-25 08:13:00,sell,1.13393,1.1335,1.1335,1.1330699999999998,93456524.57555406,40186.305567502495,4058816.8623177516,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:13:00,2025-04-25 08:14:00,sell,1.13391,1.1335,1.1335,1.13309,98995533.22725706,40588.16862317752,4099405.030940929,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:14:00,2025-04-25 08:15:00,sell,1.13391,1.1335,1.1335,1.13309,99985488.55952963,40994.05030940929,4140399.0812503383,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:15:00,2025-04-25 08:16:00,sell,1.13384,1.1335,1.1335,1.13316,121776443.56618392,41403.99081250338,4181803.0720628416,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:16:00,2025-04-25 08:17:00,sell,1.13397,1.1335,1.1335,1.13303,88974533.44815117,41818.03072062842,4223621.10278347,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:17:00,2025-04-25 08:18:00,sell,1.13403,1.1335,1.1335,1.1329699999999998,79690964.20344043,42236.2110278347,4265857.313811305,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:18:00,2025-04-25 08:19:00,sell,1.13404,1.1335,1.1335,1.13296,78997357.66317452,42658.57313811305,4308515.886949418,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:20:00,2025-04-25 08:48:00,sell,1.1337,1.1328599999999998,1.13412,1.1328599999999998,102583711.59401253,86170.31773898836,4394686.204688407,win,MSS - Bearish,Break of HL at 1.13848
2025-04-25 08:48:00,2025-04-25 09:27:00,sell,1.13277,1.13395,1.13395,1.1304100000000001,37243103.429564066,-43946.86204688407,4350739.342641522,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:27:00,2025-04-25 09:28:00,sell,1.13394,1.13322,1.13322,1.1324999999999998,60426935.31446106,43507.39342641522,4394246.736067938,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:28:00,2025-04-25 09:29:00,sell,1.1339,1.13322,1.13322,1.1325399999999999,64621275.53040953,43942.46736067938,4438189.203428617,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:29:00,2025-04-25 09:30:00,sell,1.13402,1.13322,1.13322,1.1324199999999998,55477365.04284842,44381.89203428617,4482571.095462903,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:30:00,2025-04-25 09:31:00,sell,1.13402,1.13322,1.13322,1.1324199999999998,56032138.69327692,44825.71095462904,4527396.806417532,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:31:00,2025-04-25 09:32:00,sell,1.13432,1.13322,1.13322,1.1321199999999998,41158152.785610154,45273.96806417532,4572670.774481707,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:32:00,2025-04-25 09:33:00,sell,1.13427,1.13322,1.13322,1.13217,43549245.47125455,45726.707744817075,4618397.4822265245,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:33:00,2025-04-25 09:34:00,sell,1.13435,1.13322,1.13322,1.1320899999999998,40870774.17899307,46183.97482226525,4664581.45704879,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:34:00,2025-04-25 09:35:00,sell,1.13481,1.13322,1.13322,1.1316299999999997,29336990.295900606,46645.8145704879,4711227.271619277,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:35:00,2025-04-25 09:36:00,sell,1.13486,1.13322,1.13322,1.1315799999999998,28726995.558652624,47112.27271619277,4758339.54433547,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:36:00,2025-04-25 09:37:00,sell,1.13522,1.13322,1.13322,1.13122,23791697.721677326,47583.3954433547,4805922.939778824,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:37:00,2025-04-25 09:38:00,sell,1.13515,1.13322,1.13322,1.1312899999999997,24901155.12838499,48059.229397788244,4853982.169176613,loss,MSS - Bearish,Break of HL at 1.13848
2025-04-25 09:38:00,2025-04-28 17:41:00,buy,1.13505,1.1409299999999998,1.13211,1.1409299999999998,16510143.432573836,97079.64338353227,4951061.812560145,win,MSS - Bullish,Break of LH at 1.13322
2025-04-28 17:41:00,2025-04-30 04:58:00,buy,1.13985,1.13568,1.13568,1.14819,11873049.910216155,-49510.618125601446,4901551.194434543,loss,MSS - Bullish,Break of LH at 1.13567
2025-04-30 08:00:00,2025-04-30 08:10:00,sell,1.13726,1.1374,1.1374,1.1369799999999999,350110799.6023949,-49015.51194434543,4852535.682490198,loss,MSS - Bearish,Break of HL at 1.13851
2025-04-30 08:10:00,2025-04-30 08:11:00,sell,1.13754,1.1374,1.1374,1.13726,346609691.6063709,48525.35682490198,4901061.0393151,loss,MSS - Bearish,Break of HL at 1.13851
2025-04-30 08:11:00,2025-04-30 08:12:00,sell,1.13764,1.1374,1.1374,1.13716,204210876.6381139,49010.610393151,4950071.649708251,loss,MSS - Bearish,Break of HL at 1.13851
2025-04-30 08:12:00,2025-04-30 08:13:00,sell,1.13765,1.1374,1.1374,1.1371499999999999,198002865.98826388,49500.7164970825,4999572.366205333,loss,MSS - Bearish,Break of HL at 1.13851
2025-04-30 08:13:00,2025-04-30 08:32:00,sell,1.13757,1.13774,1.13774,1.13723,294092492.12971944,-49995.72366205333,4949576.64254328,loss,MSS - Bearish,Break of HL at 1.13851
2025-04-30 08:32:00,2025-04-30 09:10:00,buy,1.13785,1.1374,1.1374,1.1387500000000002,109990592.0565023,-49495.7664254328,4900080.876117847,loss,MSS - Bullish,Break of LH at 1.13774
2025-04-30 09:23:00,2025-04-30 11:25:00,buy,1.13795,1.13654,1.13654,1.1407699999999998,34752346.63913585,-49000.80876117847,4851080.067356668,loss,MSS - Bullish,Break of LH at 1.13774
2025-04-30 11:25:00,2025-04-30 15:23:00,sell,1.13623,1.13846,1.13846,1.1317700000000002,21753722.275142457,-48510.800673566686,4802569.266683102,loss,MSS - Bearish,Break of HL at 1.13729
2025-04-30 15:23:00,2025-04-30 15:30:00,buy,1.13835,1.13718,1.13718,1.1406899999999998,41047600.569944784,-48025.69266683102,4754543.57401627,loss,MSS - Bullish,Break of LH at 1.13662
2025-04-30 15:30:00,2025-04-30 15:31:00,buy,1.13688,1.13718,1.13718,1.1374800000000003,158484785.80044252,47545.435740162706,4802089.009756433,loss,MSS - Bullish,Break of LH at 1.13662
2025-04-30 15:31:00,2025-04-30 15:32:00,buy,1.1367,1.13718,1.13718,1.1376600000000001,100043521.03658485,48020.89009756433,4850109.899853997,loss,MSS - Bullish,Break of LH at 1.13662
2025-04-30 15:32:00,2025-04-30 15:33:00,buy,1.1368,1.13718,1.13718,1.1375600000000001,127634471.04877363,48501.09899853997,4898610.998852537,loss,MSS - Bullish,Break of LH at 1.13662
2025-04-30 15:33:00,2025-04-30 16:08:00,buy,1.13734,1.13645,1.13645,1.1391200000000001,55040573.020811476,-48986.10998852537,4849624.8888640115,loss,MSS - Bullish,Break of LH at 1.13662
2025-04-30 17:04:00,2025-04-30 17:51:00,sell,1.13539,1.13721,1.13721,1.1317499999999996,26646290.598151643,-48496.24888864012,4801128.639975372,loss,MSS - Bearish,Break of HL at 1.13610
2025-04-30 17:53:00,2025-04-30 23:09:00,sell,1.13589,1.1319900000000003,1.13784,1.1319900000000003,24621172.512695525,96022.57279950744,4897151.212774879,win,MSS - Bearish,Break of HL at 1.13610
2025-05-01 08:00:00,2025-05-01 09:41:00,sell,1.13005,1.13097,1.13097,1.12821,53229904.486681625,-48971.51212774879,4848179.700647131,loss,MSS - Bearish,Break of HL at 1.13553
2025-05-01 09:42:00,2025-05-01 09:43:00,sell,1.13109,1.13091,1.13091,1.1307300000000002,269343316.7028474,48481.797006471315,4896661.497653602,loss,MSS - Bearish,Break of HL at 1.13553
2025-05-01 10:00:00,2025-05-01 10:51:00,sell,1.13001,1.13076,1.13076,1.12851,65288819.96871222,-48966.61497653602,4847694.882677065,loss,MSS - Bearish,Break of HL at 1.13031
2025-05-01 10:59:00,2025-05-01 11:06:00,buy,1.13094,1.13228,1.13027,1.13228,72353654.9653349,96953.89765354131,4944648.780330607,win,MSS - Bullish,Break of LH at 1.12938
2025-05-01 11:06:00,2025-05-01 17:00:00,buy,1.13212,1.13027,1.13027,1.1358199999999998,26727831.245031647,-49446.48780330607,4895202.2925273,loss,MSS - Bullish,Break of LH at 1.12938
2025-05-01 17:00:00,2025-05-02 09:19:00,sell,1.13018,1.13219,1.13219,1.1261599999999998,24354240.26132904,-48952.022925273006,4846250.269602028,loss,MSS - Bearish,Break of HL at 1.13161
2025-05-02 09:19:00,2025-05-02 12:39:00,buy,1.13244,1.1346199999999995,1.13135,1.1346199999999995,44461011.647732645,96925.00539204056,4943175.274994068,win,MSS - Bullish,Break of LH at 1.12868
2025-05-02 12:39:00,2025-05-02 14:11:00,buy,1.13453,1.13255,1.13255,1.1384900000000002,24965531.69188806,-49431.75274994068,4893743.5222441275,loss,MSS - Bullish,Break of LH at 1.12868
2025-05-02 14:11:00,2025-05-02 14:12:00,buy,1.13242,1.13287,1.13287,1.13332,108749856.04985464,48937.43522244127,4942680.957466569,loss,MSS - Bullish,Break of LH at 1.12868
2025-05-02 14:12:00,2025-05-02 14:13:00,buy,1.13253,1.13287,1.13287,1.13321,145372969.33724904,49426.80957466568,4992107.767041234,loss,MSS - Bullish,Break of LH at 1.12868
2025-05-02 14:35:00,2025-05-02 15:14:00,buy,1.1342,1.13362,1.13362,1.1353600000000001,86070823.56967275,-49921.07767041234,4942186.689370822,loss,MSS - Bullish,Break of LH at 1.13400
2025-05-02 16:37:00,2025-05-02 18:22:00,buy,1.1362,1.13445,1.13445,1.1397000000000004,28241066.796402436,-49421.866893708226,4892764.822477114,loss,MSS - Bullish,Break of LH at 1.13571
2025-05-02 18:44:00,2025-05-02 19:53:00,sell,1.13335,1.13185,1.1341,1.13185,65236864.29969239,97855.2964495423,4990620.118926656,win,MSS - Bearish,Break of HL at 1.13337
2025-05-02 19:53:00,2025-05-02 21:50:00,sell,1.13186,1.1292600000000004,1.13316,1.1292600000000004,38389385.53020928,99812.40237853314,5090432.5213051895,win,MSS - Bearish,Break of HL at 1.13337
2025-05-02 21:50:00,2025-05-02 21:57:00,sell,1.12931,1.12982,1.12982,1.12829,99812402.37853108,-50904.325213051896,5039528.196092137,loss,MSS - Bearish,Break of HL at 1.13337
2025-05-02 21:57:00,2025-05-02 21:58:00,sell,1.13001,1.12982,1.12982,1.1296300000000001,265238326.11023468,50395.28196092137,5089923.4780530585,loss,MSS - Bearish,Break of HL at 1.13337
